boro_name,county,boroct,boro,tract2010,puma,nta,Name
Brooklyn,047,3040000,3,040000,4017,BK29,Bensonhurst East
Brooklyn,047,3040200,3,040200,4017,BK29,Bensonhurst East
Brooklyn,047,3040400,3,040400,4017,BK29,Bensonhurst East
Brooklyn,047,3040600,3,040600,4017,BK29,Bensonhurst East
Brooklyn,047,3040800,3,040800,4017,BK29,Bensonhurst East
Brooklyn,047,3041000,3,041000,4017,BK29,Bensonhurst East
Brooklyn,047,3041200,3,041200,4017,BK29,Bensonhurst East
Brooklyn,047,3042400,3,042400,4017,BK29,Bensonhurst East
Brooklyn,047,3042600,3,042600,4017,BK29,Bensonhurst East
Brooklyn,047,3042800,3,042800,4017,BK29,Bensonhurst East
Brooklyn,047,3043000,3,043000,4017,BK29,Bensonhurst East
Brooklyn,047,3043200,3,043200,4017,BK29,Bensonhurst East
Brooklyn,047,3043400,3,043400,4017,BK29,Bensonhurst East
Brooklyn,047,3043600,3,043600,4017,BK29,Bensonhurst East
Brooklyn,047,3018200,3,018200,4017,BK28,Bensonhurst West
Brooklyn,047,3018400,3,018400,4017,BK28,Bensonhurst West
Brooklyn,047,3018600,3,018600,4017,BK28,Bensonhurst West
Brooklyn,047,3018800,3,018800,4017,BK28,Bensonhurst West
Brooklyn,047,3019000,3,019000,4017,BK28,Bensonhurst West
Brooklyn,047,3024800,3,024800,4017,BK28,Bensonhurst West
Brooklyn,047,3025000,3,025000,4017,BK28,Bensonhurst West
Brooklyn,047,3025200,3,025200,4017,BK28,Bensonhurst West
Brooklyn,047,3025400,3,025400,4017,BK28,Bensonhurst West
Brooklyn,047,3025600,3,025600,4017,BK28,Bensonhurst West
Brooklyn,047,3025800,3,025800,4017,BK28,Bensonhurst West
Brooklyn,047,3026000,3,026000,4017,BK28,Bensonhurst West
Brooklyn,047,3026200,3,026200,4017,BK28,Bensonhurst West
Brooklyn,047,3026400,3,026400,4017,BK28,Bensonhurst West
Brooklyn,047,3026600,3,026600,4017,BK28,Bensonhurst West
Brooklyn,047,3026800,3,026800,4017,BK28,Bensonhurst West
Brooklyn,047,3027000,3,027000,4017,BK28,Bensonhurst West
Brooklyn,047,3027200,3,027200,4017,BK28,Bensonhurst West
Brooklyn,047,3027400,3,027400,4017,BK28,Bensonhurst West
Brooklyn,047,3027600,3,027600,4017,BK28,Bensonhurst West
Brooklyn,047,3027800,3,027800,4017,BK28,Bensonhurst West
Brooklyn,047,3028400,3,028400,4017,BK28,Bensonhurst West
Brooklyn,047,3028800,3,028800,4017,BK28,Bensonhurst West
Brooklyn,047,3029000,3,029000,4017,BK28,Bensonhurst West
Brooklyn,047,3029400,3,029400,4017,BK28,Bensonhurst West
Brooklyn,047,3029600,3,029600,4017,BK28,Bensonhurst West
Brooklyn,047,3011400,3,011400,4014,BK88,Borough Park
Brooklyn,047,3011600,3,011600,4014,BK88,Borough Park
Brooklyn,047,3019200,3,019200,4014,BK88,Borough Park
Brooklyn,047,3021400,3,021400,4014,BK88,Borough Park
Brooklyn,047,3021600,3,021600,4014,BK88,Borough Park
Brooklyn,047,3021800,3,021800,4014,BK88,Borough Park
Brooklyn,047,3022000,3,022000,4014,BK88,Borough Park
Brooklyn,047,3022200,3,022200,4014,BK88,Borough Park
Brooklyn,047,3022400,3,022400,4014,BK88,Borough Park
Brooklyn,047,3022600,3,022600,4014,BK88,Borough Park
Brooklyn,047,3022800,3,022800,4014,BK88,Borough Park
Brooklyn,047,3023000,3,023000,4014,BK88,Borough Park
Brooklyn,047,3023200,3,023200,4014,BK88,Borough Park
Brooklyn,047,3023400,3,023400,4014,BK88,Borough Park
Brooklyn,047,3023600,3,023600,4014,BK88,Borough Park
Brooklyn,047,3023800,3,023800,4014,BK88,Borough Park
Brooklyn,047,3024000,3,024000,4014,BK88,Borough Park
Brooklyn,047,3024200,3,024200,4014,BK88,Borough Park
Brooklyn,047,3024400,3,024400,4014,BK88,Borough Park
Brooklyn,047,3024600,3,024600,4014,BK88,Borough Park
Brooklyn,047,3044600,3,044600,4014,BK88,Borough Park
Brooklyn,047,3046400,3,046400,4014,BK88,Borough Park
Brooklyn,047,3046800,3,046800,4014,BK88,Borough Park
Brooklyn,047,3047000,3,047000,4014,BK88,Borough Park
Brooklyn,047,3047200,3,047200,4014,BK88,Borough Park
Brooklyn,047,3047400,3,047400,4014,BK88,Borough Park
Brooklyn,047,3047600,3,047600,4014,BK88,Borough Park
Brooklyn,047,3047800,3,047800,4014,BK88,Borough Park
Brooklyn,047,3036001,3,036001,4018,BK19,Brighton Beach
Brooklyn,047,3036002,3,036002,4018,BK19,Brighton Beach
Brooklyn,047,3036200,3,036200,4018,BK19,Brighton Beach
Brooklyn,047,3036400,3,036400,4018,BK19,Brighton Beach
Brooklyn,047,3036600,3,036600,4018,BK19,Brighton Beach
Brooklyn,047,3037000,3,037000,4018,BK19,Brighton Beach
Brooklyn,047,3061002,3,061002,4018,BK19,Brighton Beach
Brooklyn,047,3061003,3,061003,4018,BK19,Brighton Beach
Brooklyn,047,3061004,3,061004,4018,BK19,Brighton Beach
Brooklyn,047,3000100,3,000100,4004,BK09,Brooklyn Heights-Cobble Hill
Brooklyn,047,3000301,3,000301,4004,BK09,Brooklyn Heights-Cobble Hill
Brooklyn,047,3000501,3,000501,4004,BK09,Brooklyn Heights-Cobble Hill
Brooklyn,047,3000502,3,000502,4004,BK09,Brooklyn Heights-Cobble Hill
Brooklyn,047,3000700,3,000700,4004,BK09,Brooklyn Heights-Cobble Hill
Brooklyn,047,3000900,3,000900,4004,BK09,Brooklyn Heights-Cobble Hill
Brooklyn,047,3089200,3,089200,4007,BK81,Brownsville
Brooklyn,047,3089400,3,089400,4007,BK81,Brownsville
Brooklyn,047,3089600,3,089600,4007,BK81,Brownsville
Brooklyn,047,3089800,3,089800,4007,BK81,Brownsville
Brooklyn,047,3090000,3,090000,4007,BK81,Brownsville
Brooklyn,047,3090200,3,090200,4007,BK81,Brownsville
Brooklyn,047,3090600,3,090600,4007,BK81,Brownsville
Brooklyn,047,3090800,3,090800,4007,BK81,Brownsville
Brooklyn,047,3091000,3,091000,4007,BK81,Brownsville
Brooklyn,047,3091200,3,091200,4007,BK81,Brownsville
Brooklyn,047,3091600,3,091600,4007,BK81,Brownsville
Brooklyn,047,3091800,3,091800,4007,BK81,Brownsville
Brooklyn,047,3092000,3,092000,4007,BK81,Brownsville
Brooklyn,047,3092200,3,092200,4007,BK81,Brownsville
Brooklyn,047,3092400,3,092400,4007,BK81,Brownsville
Brooklyn,047,3040900,3,040900,4002,BK77,Bushwick North
Brooklyn,047,3042700,3,042700,4002,BK77,Bushwick North
Brooklyn,047,3042900,3,042900,4002,BK77,Bushwick North
Brooklyn,047,3043100,3,043100,4002,BK77,Bushwick North
Brooklyn,047,3043300,3,043300,4002,BK77,Bushwick North
Brooklyn,047,3043500,3,043500,4002,BK77,Bushwick North
Brooklyn,047,3043700,3,043700,4002,BK77,Bushwick North
Brooklyn,047,3043900,3,043900,4002,BK77,Bushwick North
Brooklyn,047,3044100,3,044100,4002,BK77,Bushwick North
Brooklyn,047,3044300,3,044300,4002,BK77,Bushwick North
Brooklyn,047,3044500,3,044500,4002,BK77,Bushwick North
Brooklyn,047,3044700,3,044700,4002,BK77,Bushwick North
Brooklyn,047,3045300,3,045300,4002,BK77,Bushwick North
Brooklyn,047,3028501,3,028501,4002,BK78,Bushwick South
Brooklyn,047,3038900,3,038900,4002,BK78,Bushwick South
Brooklyn,047,3039100,3,039100,4002,BK78,Bushwick South
Brooklyn,047,3039300,3,039300,4002,BK78,Bushwick South
Brooklyn,047,3039500,3,039500,4002,BK78,Bushwick South
Brooklyn,047,3039700,3,039700,4002,BK78,Bushwick South
Brooklyn,047,3039900,3,039900,4002,BK78,Bushwick South
Brooklyn,047,3040100,3,040100,4002,BK78,Bushwick South
Brooklyn,047,3040300,3,040300,4002,BK78,Bushwick South
Brooklyn,047,3040500,3,040500,4002,BK78,Bushwick South
Brooklyn,047,3041100,3,041100,4002,BK78,Bushwick South
Brooklyn,047,3041300,3,041300,4002,BK78,Bushwick South
Brooklyn,047,3041500,3,041500,4002,BK78,Bushwick South
Brooklyn,047,3041700,3,041700,4002,BK78,Bushwick South
Brooklyn,047,3041900,3,041900,4002,BK78,Bushwick South
Brooklyn,047,3042100,3,042100,4002,BK78,Bushwick South
Brooklyn,047,3042300,3,042300,4002,BK78,Bushwick South
Brooklyn,047,3042500,3,042500,4002,BK78,Bushwick South
Brooklyn,047,3048500,3,048500,4002,BK78,Bushwick South
Brooklyn,047,3048900,3,048900,4002,BK78,Bushwick South
Brooklyn,047,3049300,3,049300,4002,BK78,Bushwick South
Brooklyn,047,3095000,3,095000,4009,BK50,Canarsie
Brooklyn,047,3095400,3,095400,4009,BK50,Canarsie
Brooklyn,047,3095600,3,095600,4009,BK50,Canarsie
Brooklyn,047,3095800,3,095800,4009,BK50,Canarsie
Brooklyn,047,3096000,3,096000,4009,BK50,Canarsie
Brooklyn,047,3096200,3,096200,4009,BK50,Canarsie
Brooklyn,047,3096400,3,096400,4009,BK50,Canarsie
Brooklyn,047,3096600,3,096600,4009,BK50,Canarsie
Brooklyn,047,3096800,3,096800,4009,BK50,Canarsie
Brooklyn,047,3097000,3,097000,4009,BK50,Canarsie
Brooklyn,047,3097400,3,097400,4009,BK50,Canarsie
Brooklyn,047,3098200,3,098200,4009,BK50,Canarsie
Brooklyn,047,3098400,3,098400,4009,BK50,Canarsie
Brooklyn,047,3098600,3,098600,4009,BK50,Canarsie
Brooklyn,047,3098800,3,098800,4009,BK50,Canarsie
Brooklyn,047,3099000,3,099000,4009,BK50,Canarsie
Brooklyn,047,3099200,3,099200,4009,BK50,Canarsie
Brooklyn,047,3099400,3,099400,4009,BK50,Canarsie
Brooklyn,047,3099600,3,099600,4009,BK50,Canarsie
Brooklyn,047,3099800,3,099800,4009,BK50,Canarsie
Brooklyn,047,3100400,3,100400,4009,BK50,Canarsie
Brooklyn,047,3100600,3,100600,4009,BK50,Canarsie
Brooklyn,047,3100800,3,100800,4009,BK50,Canarsie
Brooklyn,047,3101000,3,101000,4009,BK50,Canarsie
Brooklyn,047,3101200,3,101200,4009,BK50,Canarsie
Brooklyn,047,3101400,3,101400,4009,BK50,Canarsie
Brooklyn,047,3101600,3,101600,4009,BK50,Canarsie
Brooklyn,047,3101800,3,101800,4009,BK50,Canarsie
Brooklyn,047,3102000,3,102000,4009,BK50,Canarsie
Brooklyn,047,3102200,3,102200,4009,BK50,Canarsie
Brooklyn,047,3102400,3,102400,4009,BK50,Canarsie
Brooklyn,047,3102600,3,102600,4009,BK50,Canarsie
Brooklyn,047,3102800,3,102800,4009,BK50,Canarsie
Brooklyn,047,3103400,3,103400,4009,BK50,Canarsie
Brooklyn,047,3004500,3,004500,4005,BK33,Carroll Gardens-Columbia Street-Red Hook
Brooklyn,047,3004700,3,004700,4005,BK33,Carroll Gardens-Columbia Street-Red Hook
Brooklyn,047,3004900,3,004900,4005,BK33,Carroll Gardens-Columbia Street-Red Hook
Brooklyn,047,3005100,3,005100,4005,BK33,Carroll Gardens-Columbia Street-Red Hook
Brooklyn,047,3005300,3,005300,4005,BK33,Carroll Gardens-Columbia Street-Red Hook
Brooklyn,047,3005900,3,005900,4005,BK33,Carroll Gardens-Columbia Street-Red Hook
Brooklyn,047,3006300,3,006300,4005,BK33,Carroll Gardens-Columbia Street-Red Hook
Brooklyn,047,3006500,3,006500,4005,BK33,Carroll Gardens-Columbia Street-Red Hook
Brooklyn,047,3006700,3,006700,4005,BK33,Carroll Gardens-Columbia Street-Red Hook
Brooklyn,047,3007500,3,007500,4005,BK33,Carroll Gardens-Columbia Street-Red Hook
Brooklyn,047,3007700,3,007700,4005,BK33,Carroll Gardens-Columbia Street-Red Hook
Brooklyn,047,3008500,3,008500,4005,BK33,Carroll Gardens-Columbia Street-Red Hook
Brooklyn,047,3019100,3,019100,4004,BK69,Clinton Hill
Brooklyn,047,3019300,3,019300,4004,BK69,Clinton Hill
Brooklyn,047,3019500,3,019500,4004,BK69,Clinton Hill
Brooklyn,047,3019700,3,019700,4004,BK69,Clinton Hill
Brooklyn,047,3019900,3,019900,4004,BK69,Clinton Hill
Brooklyn,047,3020100,3,020100,4004,BK69,Clinton Hill
Brooklyn,047,3022700,3,022700,4004,BK69,Clinton Hill
Brooklyn,047,3022900,3,022900,4004,BK69,Clinton Hill
Brooklyn,047,3023100,3,023100,4004,BK69,Clinton Hill
Brooklyn,047,3023500,3,023500,4004,BK69,Clinton Hill
Brooklyn,047,3021700,3,021700,4006,BK61,Crown Heights North
Brooklyn,047,3021900,3,021900,4006,BK61,Crown Heights North
Brooklyn,047,3022100,3,022100,4006,BK61,Crown Heights North
Brooklyn,047,3024700,3,024700,4006,BK61,Crown Heights North
Brooklyn,047,3027100,3,027100,4006,BK61,Crown Heights North
Brooklyn,047,3029700,3,029700,4006,BK61,Crown Heights North
Brooklyn,047,3029900,3,029900,4006,BK61,Crown Heights North
Brooklyn,047,3030500,3,030500,4006,BK61,Crown Heights North
Brooklyn,047,3030700,3,030700,4006,BK61,Crown Heights North
Brooklyn,047,3030900,3,030900,4006,BK61,Crown Heights North
Brooklyn,047,3031100,3,031100,4006,BK61,Crown Heights North
Brooklyn,047,3031300,3,031300,4006,BK61,Crown Heights North
Brooklyn,047,3031500,3,031500,4006,BK61,Crown Heights North
Brooklyn,047,3031701,3,031701,4006,BK61,Crown Heights North
Brooklyn,047,3031702,3,031702,4006,BK61,Crown Heights North
Brooklyn,047,3033700,3,033700,4006,BK61,Crown Heights North
Brooklyn,047,3033900,3,033900,4006,BK61,Crown Heights North
Brooklyn,047,3034100,3,034100,4006,BK61,Crown Heights North
Brooklyn,047,3034300,3,034300,4006,BK61,Crown Heights North
Brooklyn,047,3034500,3,034500,4006,BK61,Crown Heights North
Brooklyn,047,3034700,3,034700,4006,BK61,Crown Heights North
Brooklyn,047,3034900,3,034900,4006,BK61,Crown Heights North
Brooklyn,047,3035100,3,035100,4006,BK61,Crown Heights North
Brooklyn,047,3035300,3,035300,4006,BK61,Crown Heights North
Brooklyn,047,3035700,3,035700,4006,BK61,Crown Heights North
Brooklyn,047,3035900,3,035900,4006,BK61,Crown Heights North
Brooklyn,047,3038100,3,038100,4006,BK61,Crown Heights North
Brooklyn,047,3021300,3,021300,4011,BK63,Crown Heights South
Brooklyn,047,3031900,3,031900,4011,BK63,Crown Heights South
Brooklyn,047,3032100,3,032100,4011,BK63,Crown Heights South
Brooklyn,047,3032300,3,032300,4011,BK63,Crown Heights South
Brooklyn,047,3032500,3,032500,4011,BK63,Crown Heights South
Brooklyn,047,3033100,3,033100,4011,BK63,Crown Heights South
Brooklyn,047,3033300,3,033300,4011,BK63,Crown Heights South
Brooklyn,047,3033500,3,033500,4011,BK63,Crown Heights South
Brooklyn,047,3035500,3,035500,4011,BK63,Crown Heights South
Brooklyn,047,3114201,3,114201,4008,BK83,Cypress Hills-City Line
Brooklyn,047,3114202,3,114202,4008,BK83,Cypress Hills-City Line
Brooklyn,047,3114600,3,114600,4008,BK83,Cypress Hills-City Line
Brooklyn,047,3117201,3,117201,4008,BK83,Cypress Hills-City Line
Brooklyn,047,3117202,3,117202,4008,BK83,Cypress Hills-City Line
Brooklyn,047,3117400,3,117400,4008,BK83,Cypress Hills-City Line
Brooklyn,047,3117601,3,117601,4008,BK83,Cypress Hills-City Line
Brooklyn,047,3117602,3,117602,4008,BK83,Cypress Hills-City Line
Brooklyn,047,3117800,3,117800,4008,BK83,Cypress Hills-City Line
Brooklyn,047,3118201,3,118201,4008,BK83,Cypress Hills-City Line
Brooklyn,047,3118202,3,118202,4008,BK83,Cypress Hills-City Line
Brooklyn,047,3118400,3,118400,4008,BK83,Cypress Hills-City Line
Brooklyn,047,3118600,3,118600,4008,BK83,Cypress Hills-City Line
Brooklyn,047,3118800,3,118800,4008,BK83,Cypress Hills-City Line
Brooklyn,047,3119000,3,119000,4008,BK83,Cypress Hills-City Line
Brooklyn,047,3120200,3,120200,4008,BK83,Cypress Hills-City Line
Brooklyn,047,3001100,3,001100,4004,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
Brooklyn,047,3001300,3,001300,4004,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
Brooklyn,047,3001500,3,001500,4004,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
Brooklyn,047,3002100,3,002100,4004,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
Brooklyn,047,3002300,3,002300,4004,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
Brooklyn,047,3003700,3,003700,4004,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
Brooklyn,047,3003900,3,003900,4004,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
Brooklyn,047,3004100,3,004100,4004,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
Brooklyn,047,3004300,3,004300,4004,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
Brooklyn,047,3006900,3,006900,4004,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
Brooklyn,047,3007100,3,007100,4004,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
Brooklyn,047,3012700,3,012700,4004,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
Brooklyn,047,3012801,3,012801,4013,BK30,Dyker Heights
Brooklyn,047,3013200,3,013200,4013,BK30,Dyker Heights
Brooklyn,047,3014000,3,014000,4013,BK30,Dyker Heights
Brooklyn,047,3014800,3,014800,4013,BK30,Dyker Heights
Brooklyn,047,3015000,3,015000,4013,BK30,Dyker Heights
Brooklyn,047,3015200,3,015200,4013,BK30,Dyker Heights
Brooklyn,047,3016600,3,016600,4013,BK30,Dyker Heights
Brooklyn,047,3019400,3,019400,4013,BK30,Dyker Heights
Brooklyn,047,3019600,3,019600,4013,BK30,Dyker Heights
Brooklyn,047,3019800,3,019800,4013,BK30,Dyker Heights
Brooklyn,047,3020000,3,020000,4013,BK30,Dyker Heights
Brooklyn,047,3020200,3,020200,4013,BK30,Dyker Heights
Brooklyn,047,3020400,3,020400,4013,BK30,Dyker Heights
Brooklyn,047,3020600,3,020600,4013,BK30,Dyker Heights
Brooklyn,047,3020800,3,020800,4013,BK30,Dyker Heights
Brooklyn,047,3021000,3,021000,4013,BK30,Dyker Heights
Brooklyn,047,3021200,3,021200,4013,BK30,Dyker Heights
Brooklyn,047,3078000,3,078000,4010,BK91,East Flatbush-Farragut
Brooklyn,047,3078200,3,078200,4010,BK91,East Flatbush-Farragut
Brooklyn,047,3078400,3,078400,4010,BK91,East Flatbush-Farragut
Brooklyn,047,3081400,3,081400,4010,BK91,East Flatbush-Farragut
Brooklyn,047,3081600,3,081600,4010,BK91,East Flatbush-Farragut
Brooklyn,047,3083000,3,083000,4010,BK91,East Flatbush-Farragut
Brooklyn,047,3083200,3,083200,4010,BK91,East Flatbush-Farragut
Brooklyn,047,3083400,3,083400,4010,BK91,East Flatbush-Farragut
Brooklyn,047,3083600,3,083600,4010,BK91,East Flatbush-Farragut
Brooklyn,047,3083800,3,083800,4010,BK91,East Flatbush-Farragut
Brooklyn,047,3084000,3,084000,4010,BK91,East Flatbush-Farragut
Brooklyn,047,3085000,3,085000,4010,BK91,East Flatbush-Farragut
Brooklyn,047,3085400,3,085400,4010,BK91,East Flatbush-Farragut
Brooklyn,047,3085600,3,085600,4010,BK91,East Flatbush-Farragut
Brooklyn,047,3085800,3,085800,4010,BK91,East Flatbush-Farragut
Brooklyn,047,3086000,3,086000,4010,BK91,East Flatbush-Farragut
Brooklyn,047,3087000,3,087000,4010,BK91,East Flatbush-Farragut
Brooklyn,047,3087200,3,087200,4010,BK91,East Flatbush-Farragut
Brooklyn,047,3093200,3,093200,4010,BK91,East Flatbush-Farragut
Brooklyn,047,3107000,3,107000,4008,BK82,East New York
Brooklyn,047,3107800,3,107800,4008,BK82,East New York
Brooklyn,047,3109800,3,109800,4008,BK82,East New York
Brooklyn,047,3110400,3,110400,4008,BK82,East New York
Brooklyn,047,3110600,3,110600,4008,BK82,East New York
Brooklyn,047,3111000,3,111000,4008,BK82,East New York
Brooklyn,047,3111600,3,111600,4008,BK82,East New York
Brooklyn,047,3111800,3,111800,4008,BK82,East New York
Brooklyn,047,3112000,3,112000,4008,BK82,East New York
Brooklyn,047,3112400,3,112400,4008,BK82,East New York
Brooklyn,047,3115000,3,115000,4008,BK82,East New York
Brooklyn,047,3115200,3,115200,4008,BK82,East New York
Brooklyn,047,3116000,3,116000,4008,BK82,East New York
Brooklyn,047,3116200,3,116200,4008,BK82,East New York
Brooklyn,047,3116400,3,116400,4008,BK82,East New York
Brooklyn,047,3116600,3,116600,4008,BK82,East New York
Brooklyn,047,3116800,3,116800,4008,BK82,East New York
Brooklyn,047,3117000,3,117000,4008,BK82,East New York
Brooklyn,047,3119200,3,119200,4008,BK82,East New York
Brooklyn,047,3119400,3,119400,4008,BK82,East New York
Brooklyn,047,3119600,3,119600,4008,BK82,East New York
Brooklyn,047,3119800,3,119800,4008,BK82,East New York
Brooklyn,047,3120000,3,120000,4008,BK82,East New York
Brooklyn,047,3120800,3,120800,4008,BK82,East New York
Brooklyn,047,3121000,3,121000,4008,BK82,East New York
Brooklyn,047,3121400,3,121400,4008,BK82,East New York
Brooklyn,047,3122000,3,122000,4008,BK82,East New York
Brooklyn,047,3112200,3,112200,4007,BK85,East New York (Pennsylvania Ave)
Brooklyn,047,3112600,3,112600,4007,BK85,East New York (Pennsylvania Ave)
Brooklyn,047,3112800,3,112800,4007,BK85,East New York (Pennsylvania Ave)
Brooklyn,047,3113000,3,113000,4007,BK85,East New York (Pennsylvania Ave)
Brooklyn,047,3113200,3,113200,4007,BK85,East New York (Pennsylvania Ave)
Brooklyn,047,3113400,3,113400,4007,BK85,East New York (Pennsylvania Ave)
Brooklyn,047,3114400,3,114400,4007,BK85,East New York (Pennsylvania Ave)
Brooklyn,047,3115600,3,115600,4007,BK85,East New York (Pennsylvania Ave)
Brooklyn,047,3115800,3,115800,4007,BK85,East New York (Pennsylvania Ave)
Brooklyn,047,3044900,3,044900,4001,BK90,East Williamsburg
Brooklyn,047,3047700,3,047700,4001,BK90,East Williamsburg
Brooklyn,047,3048100,3,048100,4001,BK90,East Williamsburg
Brooklyn,047,3049100,3,049100,4001,BK90,East Williamsburg
Brooklyn,047,3049500,3,049500,4001,BK90,East Williamsburg
Brooklyn,047,3049700,3,049700,4001,BK90,East Williamsburg
Brooklyn,047,3050100,3,050100,4001,BK90,East Williamsburg
Brooklyn,047,3050300,3,050300,4001,BK90,East Williamsburg
Brooklyn,047,3050500,3,050500,4001,BK90,East Williamsburg
Brooklyn,047,3051100,3,051100,4001,BK90,East Williamsburg
Brooklyn,047,3079000,3,079000,4010,BK95,Erasmus
Brooklyn,047,3079200,3,079200,4010,BK95,Erasmus
Brooklyn,047,3079400,3,079400,4010,BK95,Erasmus
Brooklyn,047,3081800,3,081800,4010,BK95,Erasmus
Brooklyn,047,3082400,3,082400,4010,BK95,Erasmus
Brooklyn,047,3082600,3,082600,4010,BK95,Erasmus
Brooklyn,047,3082800,3,082800,4010,BK95,Erasmus
Brooklyn,047,3046000,3,046000,4015,BK42,Flatbush
Brooklyn,047,3046201,3,046201,4015,BK42,Flatbush
Brooklyn,047,3048000,3,048000,4015,BK42,Flatbush
Brooklyn,047,3048200,3,048200,4015,BK42,Flatbush
Brooklyn,047,3050600,3,050600,4015,BK42,Flatbush
Brooklyn,047,3050801,3,050801,4015,BK42,Flatbush
Brooklyn,047,3050803,3,050803,4015,BK42,Flatbush
Brooklyn,047,3050804,3,050804,4015,BK42,Flatbush
Brooklyn,047,3051001,3,051001,4015,BK42,Flatbush
Brooklyn,047,3051002,3,051002,4015,BK42,Flatbush
Brooklyn,047,3051200,3,051200,4015,BK42,Flatbush
Brooklyn,047,3051400,3,051400,4015,BK42,Flatbush
Brooklyn,047,3051601,3,051601,4015,BK42,Flatbush
Brooklyn,047,3051602,3,051602,4015,BK42,Flatbush
Brooklyn,047,3051800,3,051800,4015,BK42,Flatbush
Brooklyn,047,3052000,3,052000,4015,BK42,Flatbush
Brooklyn,047,3052600,3,052600,4015,BK42,Flatbush
Brooklyn,047,3052800,3,052800,4015,BK42,Flatbush
Brooklyn,047,3076400,3,076400,4015,BK42,Flatbush
Brooklyn,047,3076600,3,076600,4015,BK42,Flatbush
Brooklyn,047,3077000,3,077000,4015,BK42,Flatbush
Brooklyn,047,3077200,3,077200,4015,BK42,Flatbush
Brooklyn,047,3077400,3,077400,4015,BK42,Flatbush
Brooklyn,047,3078600,3,078600,4015,BK42,Flatbush
Brooklyn,047,3078800,3,078800,4015,BK42,Flatbush
Brooklyn,047,3152200,3,152200,4015,BK42,Flatbush
Brooklyn,047,3065000,3,065000,4009,BK58,Flatlands
Brooklyn,047,3067200,3,067200,4009,BK58,Flatlands
Brooklyn,047,3067400,3,067400,4009,BK58,Flatlands
Brooklyn,047,3067600,3,067600,4009,BK58,Flatlands
Brooklyn,047,3067800,3,067800,4009,BK58,Flatlands
Brooklyn,047,3068000,3,068000,4009,BK58,Flatlands
Brooklyn,047,3068200,3,068200,4009,BK58,Flatlands
Brooklyn,047,3068800,3,068800,4009,BK58,Flatlands
Brooklyn,047,3069000,3,069000,4009,BK58,Flatlands
Brooklyn,047,3069200,3,069200,4009,BK58,Flatlands
Brooklyn,047,3072000,3,072000,4009,BK58,Flatlands
Brooklyn,047,3072200,3,072200,4009,BK58,Flatlands
Brooklyn,047,3072400,3,072400,4009,BK58,Flatlands
Brooklyn,047,3072600,3,072600,4009,BK58,Flatlands
Brooklyn,047,3072800,3,072800,4009,BK58,Flatlands
Brooklyn,047,3073000,3,073000,4009,BK58,Flatlands
Brooklyn,047,3073200,3,073200,4009,BK58,Flatlands
Brooklyn,047,3073400,3,073400,4009,BK58,Flatlands
Brooklyn,047,3073600,3,073600,4009,BK58,Flatlands
Brooklyn,047,3073800,3,073800,4009,BK58,Flatlands
Brooklyn,047,3074000,3,074000,4009,BK58,Flatlands
Brooklyn,047,3074200,3,074200,4009,BK58,Flatlands
Brooklyn,047,3074400,3,074400,4009,BK58,Flatlands
Brooklyn,047,3074600,3,074600,4009,BK58,Flatlands
Brooklyn,047,3077600,3,077600,4009,BK58,Flatlands
Brooklyn,047,3094401,3,094401,4009,BK58,Flatlands
Brooklyn,047,3094402,3,094402,4009,BK58,Flatlands
Brooklyn,047,3002901,3,002901,4004,BK68,Fort Greene
Brooklyn,047,3003100,3,003100,4004,BK68,Fort Greene
Brooklyn,047,3003300,3,003300,4004,BK68,Fort Greene
Brooklyn,047,3003500,3,003500,4004,BK68,Fort Greene
Brooklyn,047,3017900,3,017900,4004,BK68,Fort Greene
Brooklyn,047,3018100,3,018100,4004,BK68,Fort Greene
Brooklyn,047,3018300,3,018300,4004,BK68,Fort Greene
Brooklyn,047,3018501,3,018501,4004,BK68,Fort Greene
Brooklyn,047,3018700,3,018700,4004,BK68,Fort Greene
Brooklyn,047,3021100,3,021100,4004,BK68,Fort Greene
Brooklyn,047,3063600,3,063600,4009,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin
Brooklyn,047,3064000,3,064000,4009,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin
Brooklyn,047,3064400,3,064400,4009,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin
Brooklyn,047,3064600,3,064600,4009,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin
Brooklyn,047,3064800,3,064800,4009,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin
