BBL,Borough,Block,Lot,CD,CT2010,CB2010,Address,BldgClass,Tract2010
1020840102,MN,2084,102,109,237,3007,3684 BROADWAY,B1,023700
1020840106,MN,2084,106,109,237,3007,555 WEST 152 STREET,C1,023700
1020840107,MN,2084,107,109,237,3007,551 WEST 152 STREET,C5,023700
1020840109,MN,2084,109,109,237,3007,545 WEST 152 STREET,A9,023700
1020840114,MN,2084,114,109,237,3007,533 WEST 152 STREET,B1,023700
1020840124,MN,2084,124,109,237,3007,511 WEST 152 STREET,B9,023700
1020840129,MN,2084,129,109,237,3007,501 WEST 152 STREET,W1,023700
1020840144,MN,2084,144,109,237,3007,518 WEST 153 STREET,C3,023700
1020850001,MN,2085,1,109,237,3000,560 WEST 155 STREET,Z8,023700
1020850020,MN,2085,20,109,237,3000,550 WEST 155 STREET,M1,023700
1020850032,MN,2085,32,109,237,3000,540 WEST 155 STREET,M3,023700
1020860011,MN,2086,11,109,223.01,3000,600 RIVERSIDE DRIVE,D1,02230100
1020860016,MN,2086,16,109,223.01,3000,609 WEST 137 STREET,D1,02230100
1020860020,MN,2086,20,109,223.01,3000,607 WEST 137 STREET,D1,02230100
1020860024,MN,2086,24,109,223.01,3000,605 WEST 137 STREET,D1,02230100
1020860029,MN,2086,29,109,223.01,3000,3381 BROADWAY,D7,02230100
1020860036,MN,2086,36,109,223.01,3000,3393 BROADWAY,D7,02230100
1020860041,MN,2086,41,109,223.01,3000,612 WEST 138 STREET,C5,02230100
1020860042,MN,2086,42,109,223.01,3000,616 WEST 138 STREET,C2,02230100
1020860044,MN,2086,44,109,223.01,3000,620 WEST 138 STREET,B1,02230100
1020860046,MN,2086,46,109,223.01,3000,626 WEST 138 STREET,B3,02230100
1020860047,MN,2086,47,109,223.01,3000,630 WEST 138 STREET,C0,02230100
1020860048,MN,2086,48,109,223.01,3000,634 WEST 138 STREET,C2,02230100
1020860049,MN,2086,49,109,223.01,3000,636 WEST 138 STREET,C1,02230100
1020860051,MN,2086,51,109,223.01,3000,642 WEST 138 STREET,A9,02230100
1020860054,MN,2086,54,109,223.01,3000,604 RIVERSIDE DRIVE,D4,02230100
1020860141,MN,2086,141,109,223.01,3000,614 WEST 138 STREET,C1,02230100
1020860146,MN,2086,146,109,223.01,3000,628 WEST 138 STREET,C5,02230100
1020870015,MN,2087,15,109,225,2001,610 RIVERSIDE DRIVE,D1,022500
1020870016,MN,2087,16,109,225,2001,629 WEST 138 STREET,C1,022500
1020870020,MN,2087,20,109,225,2001,621 WEST 138 STREET,C5,022500
1020870022,MN,2087,22,109,225,2001,613 WEST 138 STREET,C2,022500
1020870024,MN,2087,24,109,225,2001,607 WEST 138 STREET,C2,022500
1020870025,MN,2087,25,109,225,2001,603 WEST 138 STREET,D2,022500
1020870029,MN,2087,29,109,225,2001,3401 BROADWAY,C7,022500
1020870031,MN,2087,31,109,225,2001,3405 BROADWAY,C6,022500
1020870033,MN,2087,33,109,225,2001,3409 BROADWAY,C7,022500
1020870034,MN,2087,34,109,225,2001,3413 BROADWAY,C7,022500
1020870036,MN,2087,36,109,225,2001,3417 BROADWAY,C7,022500
1020870038,MN,2087,38,109,225,2001,602 WEST 139 STREET,D1,022500
1020870041,MN,2087,41,109,225,2001,608 WEST 139 STREET,D7,022500
1020870046,MN,2087,46,109,225,2001,624 WEST 139 STREET,C1,022500
1020870050,MN,2087,50,109,225,2001,640 WEST 139 STREET,D4,022500
1020870078,MN,2087,78,109,225,2000,626 RIVERSIDE DRIVE,D4,022500
1020870088,MN,2087,88,109,225,2000,607 WEST 139 STREET,C1,022500
1020870091,MN,2087,91,109,225,2000,603 WEST 139 STREET,C1,022500
1020870097,MN,2087,97,109,225,2000,3427 BROADWAY,D7,022500
1020870101,MN,2087,101,109,225,2000,604 WEST 140 STREET,C6,022500
1020870102,MN,2087,102,109,225,2000,606 WEST 140 STREET,C1,022500
1020870104,MN,2087,104,109,225,2000,612 WEST 140 STREET,C6,022500
1020870120,MN,2087,120,109,225,2001,619 WEST 138 STREET,C2,022500
1020870123,MN,2087,123,109,225,2001,609 WEST 138 STREET,B9,022500
1020880012,MN,2088,12,109,225,1005,630 RIVERSIDE DRIVE,N9,022500
1020880016,MN,2088,16,109,225,1005,625 WEST 140 STREET,D6,022500
1020880027,MN,2088,27,109,225,1005,603 WEST 140 STREET,D1,022500
1020880029,MN,2088,29,109,225,1005,3441 BROADWAY,D7,022500
1020880036,MN,2088,36,109,225,1005,3449 BROADWAY,D7,022500
1020880038,MN,2088,38,109,225,1005,602 WEST 141 STREET,D7,022500
1020880043,MN,2088,43,109,225,1005,620 WEST 141 STREET,D1,022500
1020880047,MN,2088,47,109,225,1005,622 WEST 141 STREET,D3,022500
1020880051,MN,2088,51,109,225,1005,635 RIVERSIDE DRIVE,D1,022500
1020880074,MN,2088,74,109,225,1004,640 RIVERSIDE DRIVE,D3,022500
1020880080,MN,2088,80,109,225,1004,617 WEST 141 STREET,D1,022500
1020880084,MN,2088,84,109,225,1004,609 WEST 141 STREET,D1,022500
1020880091,MN,2088,91,109,225,1004,3461 BROADWAY,D7,022500
1020880098,MN,2088,98,109,225,1004,3471 BROADWAY,D7,022500
1020880100,MN,2088,100,109,225,1004,606 WEST 142 STREET,D1,022500
1020880106,MN,2088,106,109,225,1004,618 WEST 142 STREET,D7,022500
1020880114,MN,2088,114,109,225,1004,644 RIVERSIDE DRIVE,D3,022500
1020890014,MN,2089,14,109,229,5005,RIVERSIDE DRIVE,V1,022900
1020890015,MN,2089,15,109,229,5005,639 WEST 142 STREET,C3,022900
1020890016,MN,2089,16,109,229,5005,635 WEST 142 STREET,C5,022900
1020890017,MN,2089,17,109,229,5005,633 WEST 142 STREET,C5,022900
1020890018,MN,2089,18,109,229,5005,629 WEST 142 STREET,C5,022900
1020890019,MN,2089,19,109,229,5005,625 WEST 142 STREET,B3,022900
1020890020,MN,2089,20,109,229,5005,623 WEST 142 STREET,C0,022900
1020890023,MN,2089,23,109,229,5005,613 WEST 142 STREET,B3,022900
1020890024,MN,2089,24,109,229,5005,605 WEST 142 STREET,D1,022900
1020890029,MN,2089,29,109,229,5005,601 WEST 142 STREET,H6,022900
1020890031,MN,2089,31,109,229,5005,3485 BROADWAY,D4,022900
1020890033,MN,2089,33,109,229,5005,3489 BROADWAY,D6,022900
1020890039,MN,2089,39,109,229,5005,WEST 143 STREET,U4,022900
1020890041,MN,2089,41,109,229,5005,610 WEST 143 STREET,D1,022900
1020890045,MN,2089,45,109,229,5005,620 WEST 143 STREET,D1,022900
1020890049,MN,2089,49,109,229,5005,655 RIVERSIDE DRIVE,C6,022900
1020890117,MN,2089,117,109,229,5005,631 WEST 142 STREET,B3,022900
1020890118,MN,2089,118,109,229,5005,627 WEST 142 STREET,C5,022900
1020890120,MN,2089,120,109,229,5005,621 WEST 142 STREET,C0,022900
1020890121,MN,2089,121,109,229,5005,617 WEST 142 STREET,C0,022900
1020890123,MN,2089,123,109,229,5005,611 WEST 142 STREET,B3,022900
1020900019,MN,2090,19,109,229,5004,619 WEST 143 STREET,C6,022900
1020900021,MN,2090,21,109,229,5004,617 WEST 143 STREET,D1,022900
1020900024,MN,2090,24,109,229,5004,615 WEST 143 STREET,D1,022900
1020900029,MN,2090,29,109,229,5004,3501 BROADWAY,D7,022900
1020900040,MN,2090,40,109,229,5004,612 WEST 144 STREET,D1,022900
1020907501,MN,2090,7501,109,229,5004,660 RIVERSIDE DRIVE,R4,022900
1020907502,MN,2090,7502,109,229,5004,668 RIVERSIDE DRIVE,R4,022900
1020910017,MN,2091,17,109,229,1001,670 RIVERSIDE DRIVE,D1,022900
1020910026,MN,2091,26,109,229,1001,605 WEST 144 STREET,C1,022900
1020910032,MN,2091,32,109,229,1001,3517 BROADWAY,D7,022900
1020910038,MN,2091,38,109,229,1001,606 WEST 145 STREET,D1,022900
1020910048,MN,2091,48,109,229,1001,676 RIVERSIDE DRIVE,D3,022900
1020920020,MN,2092,20,109,229,1000,623 WEST 145 STREET,C2,022900
1020920022,MN,2092,22,109,229,1000,619 WEST 145 STREET,O8,022900
1020920023,MN,2092,23,109,229,1000,615 WEST 145 STREET,B3,022900
1020920024,MN,2092,24,109,229,1000,611 WEST 145 STREET,B3,022900
1020920025,MN,2092,25,109,229,1000,609 WEST 145 STREET,C5,022900
1020920026,MN,2092,26,109,229,1000,3543 BROADWAY,K1,022900
1020920036,MN,2092,36,109,229,1000,3551 BROADWAY,D7,022900
1020920038,MN,2092,38,109,229,1000,602 WEST 146 STREET,C1,022900
1020920041,MN,2092,41,109,229,1000,610 WEST 146 STREET,C0,022900
1020920042,MN,2092,42,109,229,1000,612 WEST 146 STREET,C5,022900
1020920046,MN,2092,46,109,229,1000,684 RIVERSIDE DRIVE,D1,022900
1020920125,MN,2092,125,109,229,1000,607 WEST 145 STREET,B1,022900
1020920140,MN,2092,140,109,229,1000,608 WEST 146 STREET,C0,022900
1020927501,MN,2092,7501,109,229,1000,680 RIVERSIDE DRIVE,R4,022900
1020930035,MN,2093,35,109,233,1008,604 WEST 147 STREET,C0,023300
1020930036,MN,2093,36,109,233,1008,608 WEST 147 STREET,B3,023300
1020930037,MN,2093,37,109,233,1008,610 WEST 147 STREET,B3,023300
1020930040,MN,2093,40,109,233,1008,618 WEST 147 STREET,C0,023300
1020930042,MN,2093,42,109,233,1008,624 WEST 147 STREET,B3,023300
1020930043,MN,2093,43,109,233,1008,628 WEST 147 STREET,C0,023300
1020930044,MN,2093,44,109,233,1008,632 WEST 147 STREET,S2,023300
1020930045,MN,2093,45,109,233,1008,634 WEST 147 STREET,C0,023300
1020930126,MN,2093,126,109,233,1008,605 WEST 146 STREET,B3,023300
1020930135,MN,2093,135,109,233,1008,606 WEST 147 STREET,B3,023300
1020930140,MN,2093,140,109,233,1008,620 WEST 147 STREET,B3,023300
1020930143,MN,2093,143,109,233,1008,630 WEST 147 STREET,C2,023300
1020937501,MN,2093,7501,109,233,1008,690 RIVERSIDE DRIVE,R4,023300
1020940023,MN,2094,23,109,233,1007,617 WEST 147 STREET,C2,023300
1020940024,MN,2094,24,109,233,1007,615 WEST 147 STREET,B3,023300
1020940029,MN,2094,29,109,233,1007,3589 BROADWAY,K1,023300
1020940032,MN,2094,32,109,233,1007,3581 BROADWAY,M9,023300
1020940036,MN,2094,36,109,233,1007,3593 BROADWAY,D7,023300
1020940037,MN,2094,37,109,233,1007,606 WEST 148 STREET,C0,023300
1020940038,MN,2094,38,109,233,1007,610 WEST 148 STREET,B3,023300
1020940039,MN,2094,39,109,233,1007,612 WEST 148 STREET,B3,023300
1020940041,MN,2094,41,109,233,1007,620 WEST 148 STREET,B1,023300
1020940126,MN,2094,126,109,233,1007,609 WEST 147 STREET,B3,023300
1020940137,MN,2094,137,109,233,1007,608 WEST 148 STREET,C2,023300
1020940139,MN,2094,139,109,233,1007,614 WEST 148 STREET,B3,023300
1020940140,MN,2094,140,109,233,1007,618 WEST 148 STREET,B3,023300
1020947501,MN,2094,7501,109,233,1007,706 RIVERSIDE DRIVE,R4,023300
1020947502,MN,2094,7502,109,233,1007,700 RIVERSIDE DRIVE,R4,023300
1020947503,MN,2094,7503,109,233,1007,3595 BROADWAY,RM,023300
1020950023,MN,2095,23,109,233,1006,611 WEST 148 STREET,D1,023300
1020950029,MN,2095,29,109,233,1006,3601 BROADWAY,D7,023300
1020950031,MN,2095,31,109,233,1006,3603 BROADWAY,D7,023300
1020950032,MN,2095,32,109,233,1006,3605 BROADWAY,D7,023300
1020950033,MN,2095,33,109,233,1006,3607 BROADWAY,D7,023300
1020950046,MN,2095,46,109,233,1006,715 RIVERSIDE DRIVE,D1,023300
1020957501,MN,2095,7501,109,233,1006,608 WEST 149 STREET,RM,023300
1020957502,MN,2095,7502,109,233,1006,710 RIVERSIDE DRIVE,R4,023300
1020960017,MN,2096,17,109,233,1000,720 RIVERSIDE DRIVE,D1,023300
1020960026,MN,2096,26,109,233,1000,3621 BROADWAY,D7,023300
1020960034,MN,2096,34,109,233,1000,3631 BROADWAY,D7,023300
1020967501,MN,2096,7501,109,233,1001,725 RIVERSIDE DRIVE,R4,023300
1020970014,MN,2097,14,109,237,2001,730 RIVERSIDE DRIVE,D3,023700
1020970020,MN,2097,20,109,237,2001,615 WEST 150 STREET,D1,023700
1020970027,MN,2097,27,109,233,1000,3643 BROADWAY,D6,023300
1020970034,MN,2097,34,109,237,2001,3653 BROADWAY,D6,023700
1020970047,MN,2097,47,109,237,2001,736 RIVERSIDE DRIVE,D1,023700
1020980013,MN,2098,13,109,237,2000,740 RIVERSIDE DRIVE,D1,023700
1020980019,MN,2098,19,109,237,2000,609 WEST 151 STREET,D1,023700
1020980029,MN,2098,29,109,237,2000,3661 BROADWAY,D7,023700
1020980036,MN,2098,36,109,237,2000,3671 BROADWAY,D7,023700
1020980040,MN,2098,40,109,237,2000,610 WEST 152 STREET,D1,023700
1020980043,MN,2098,43,109,237,2000,614 WEST 152 STREET,D1,023700
1020980047,MN,2098,47,109,237,2000,620 WEST 152 STREET,C1,023700
1020980053,MN,2098,53,109,237,2000,745 RIVERSIDE DRIVE,D1,023700
1020990011,MN,2099,11,109,237,3005,631 WEST 152 STREET,D1,023700
1020990015,MN,2099,15,109,237,3005,625 WEST 152 STREET,D1,023700
1020990017,MN,2099,17,109,237,3005,623 WEST 152 STREET,G1,023700
1020990022,MN,2099,22,109,237,3005,615 WEST 152 STREET,C1,023700
1020990025,MN,2099,25,109,237,3005,611 WEST 152 STREET,C1,023700
1020990029,MN,2099,29,109,237,3005,3675 BROADWAY,D7,023700
1020990036,MN,2099,36,109,237,3005,3681 BROADWAY,D4,023700
1020990049,MN,2099,49,109,237,3005,640 WEST 153 STREET,D1,023700
1020990063,MN,2099,63,109,237,3005,760 RIVERSIDE DRIVE,D1,023700
1020997501,MN,2099,7501,109,237,3005,750 RIVERSIDE DRIVE,R4,023700
1020997502,MN,2099,7502,109,237,3005,620 WEST 153 STREET,R5,023700
1021000001,MN,2100,1,109,237,3001,600 WEST 155 STREET,Z8,023700
1021010055,MN,2101,55,109,229,5003,675 RIVERSIDE DRIVE,Q9,022900
1021010058,MN,2101,58,109,223.01,3002,701 WEST 135 STREET,K2,02230100
1021010060,MN,2101,60,109,223.01,3002,701 WEST 135 STREET,U8,02230100
1021010063,MN,2101,63,109,,,WEST 145 STREET,V1,000000
1021010065,MN,2101,65,109,,,WEST 145 STREET,U8,000000
1021010100,MN,2101,100,109,225,1002,NORTH RIVER DRIVE,U0,022500
1021010115,MN,2101,115,109,223.01,3002,WEST 155 STREET,Q0,02230100
1021010117,MN,2101,117,109,223.01,3005,WEST 135 STREET,U8,02230100
1021010120,MN,2101,120,109,,,WEST 135 STREET,Y6,000000
1021010125,MN,2101,125,109,233,1003,12 AVENUE,V1,023300
1021010130,MN,2101,130,109,,,WEST 155 STREET,V9,000000
1021010230,MN,2101,230,109,,,12 AVENUE,Q0,000000
1021010281,MN,2101,281,109,237,3005,12 AVENUE,V1,023700
1021010291,MN,2101,291,109,237,3001,12 AVENUE,V1,023700
1021050001,MN,2105,1,110,243.02,1004,2930 8 AVENUE,N2,02430200
1021050051,MN,2105,51,110,243.02,,HARLEM RIVER DRIVE,V1,02430200
1021050450,MN,2105,450,110,,,,,000000
1021060001,MN,2106,1,112,311,1004,506 EDGECOMBE AVENUE,Q3,031100
1021060003,MN,2106,3,110,243.02,3000,2927 8 AVENUE,D7,02430200
1021060004,MN,2106,4,110,243.02,1005,WEST 155 STREET,Q1,02430200
1021060050,MN,2106,50,110,243.02,3000,2987 8 AVENUE,W1,02430200
1021060320,MN,2106,320,110,243.02,2002,159-04 HARLEM RIVER DRIVE,D7,02430200
1021060400,MN,2106,400,112,,,AMSTERDAM AVENUE,V7,000000
1021070001,MN,2107,1,112,239,,WEST 155 STREET,Q1,023900
1021070002,MN,2107,2,112,239,1002,WEST 155 STREET,V1,023900
1021070003,MN,2107,3,112,239,1002,900 ST NICHOLAS AVENUE,K4,023900
1021070007,MN,2107,7,112,239,1002,910 ST NICHOLAS AVENUE,B1,023900
1021070008,MN,2107,8,112,239,1002,912 ST NICHOLAS AVENUE,B1,023900
1021070009,MN,2107,9,112,239,1002,914 ST NICHOLAS AVENUE,S5,023900
1021070011,MN,2107,11,112,239,1002,920 ST NICHOLAS AVENUE,C1,023900
1021070012,MN,2107,12,112,239,1002,922 ST NICHOLAS AVENUE,M1,023900
1021070014,MN,2107,14,112,239,1002,930 ST NICHOLAS AVENUE,D4,023900
1021070020,MN,2107,20,112,239,1002,938 ST NICHOLAS AVENUE,D4,023900
1021070026,MN,2107,26,112,239,2002,1921 AMSTERDAM AVENUE,W1,023900
1021070059,MN,2107,59,112,239,2002,1941 AMSTERDAM AVENUE,D3,023900
1021070072,MN,2107,72,112,239,2002,929 ST NICHOLAS AVENUE,D1,023900
1021070110,MN,2107,110,112,239,1002,918 ST NICHOLAS AVENUE,C1,023900
1021080003,MN,2108,3,112,239,1001,940 ST NICHOLAS AVENUE,D1,023900
1021080008,MN,2108,8,112,239,1001,946 ST NICHOLAS AVENUE,A9,023900
1021080009,MN,2108,9,112,239,1001,950 ST NICHOLAS AVENUE,S3,023900
1021080010,MN,2108,10,112,239,1001,952 ST NICHOLAS AVENUE,S1,023900
1021080021,MN,2108,21,112,239,1000,478 WEST 159 STREET,C4,023900
1021080023,MN,2108,23,112,239,1000,474 WEST 159 STREET,I5,023900
1021080026,MN,2108,26,112,239,1000,537 EDGECOMBE AVENUE,C7,023900
1021080027,MN,2108,27,112,239,1000,535 EDGECOMBE AVENUE,C1,023900
1021080033,MN,2108,33,112,239,1000,473 WEST 158 STREET,D7,023900
1021080035,MN,2108,35,112,239,1001,474 WEST 158 STREET,C6,023900
1021080039,MN,2108,39,112,239,1001,515 EDGECOMBE AVENUE,C6,023900
1021080056,MN,2108,56,112,239,2001,1969 AMSTERDAM AVENUE,C7,023900
1021080059,MN,2108,59,112,239,2001,1973 AMSTERDAM AVENUE,C7,023900
1021080060,MN,2108,60,112,239,2001,494 WEST 158 STREET,C1,023900
1021080062,MN,2108,62,112,239,2001,957 ST NICHOLAS AVENUE,B3,023900
1021080063,MN,2108,63,112,239,2001,955 ST NICHOLAS AVENUE,C3,023900
1021080064,MN,2108,64,112,239,2001,953 ST NICHOLAS AVENUE,B3,023900
1021080065,MN,2108,65,112,239,2001,945 ST NICHOLAS AVENUE,C7,023900
1021080067,MN,2108,67,112,239,2001,943 ST NICHOLAS AVENUE,C1,023900
1021080068,MN,2108,68,112,239,2001,941 ST NICHOLAS AVENUE,C1,023900
1021080073,MN,2108,73,112,239,2000,499 WEST 158 STREET,C6,023900
1021080075,MN,2108,75,112,239,2000,1985 AMSTERDAM AVENUE,C7,023900
1021080077,MN,2108,77,112,239,2000,1987 AMSTERDAM AVENUE,C6,023900
1021080079,MN,2108,79,112,239,2000,1993 AMSTERDAM AVENUE,C6,023900
1021080081,MN,2108,81,112,239,2000,1997 AMSTERDAM AVENUE,C7,023900
1021080110,MN,2108,110,112,239,1001,954 ST NICHOLAS AVENUE,B9,023900
1021090001,MN,2109,1,112,245,6000,2001 AMSTERDAM AVENUE,C7,024500
1021090003,MN,2109,3,112,245,6000,2005 AMSTERDAM AVENUE,M1,024500
1021090005,MN,2109,5,112,245,6000,2011 AMSTERDAM AVENUE,C7,024500
1021090007,MN,2109,7,112,245,6000,2013 AMSTERDAM AVENUE,D7,024500
1021090016,MN,2109,16,112,245,6000,1001 ST NICHOLAS AVENUE,C1,024500
1021090017,MN,2109,17,112,243.01,2004,972 ST NICHOLAS AVENUE,C1,02430100
1021090018,MN,2109,18,112,243.01,2004,974 ST NICHOLAS AVENUE,D1,02430100
1021090024,MN,2109,24,112,243.01,2004,992 ST NICHOLAS AVENUE,C1,02430100
1021090025,MN,2109,25,112,243.01,2004,430 WEST 160 STREET,C3,02430100
1021090026,MN,2109,26,112,243.01,2004,428 WEST 160 STREET,C2,02430100
1021090034,MN,2109,34,112,243.01,2004,555 EDGECOMBE AVENUE,D1,02430100
1021090041,MN,2109,41,112,243.01,2004,461 WEST 159 STREET,D1,02430100
1021090042,MN,2109,42,112,243.01,2004,463 WEST 159 STREET,C1,02430100
1021090043,MN,2109,43,112,243.01,2004,465 WEST 159 STREET,C1,02430100
1021090045,MN,2109,45,112,243.01,2004,467 WEST 159 STREET,C1,02430100
1021090046,MN,2109,46,112,245,5000,2017 AMSTERDAM AVENUE,C7,024500
1021090055,MN,2109,55,112,243.01,2003,1000 ST NICHOLAS AVENUE,P8,02430100
1021090061,MN,2109,61,112,243.01,2003,8 SYLVAN TERRACE,B2,02430100
1021090067,MN,2109,67,112,243.01,2003,20 SYLVAN TERRACE,B2,02430100
1021090070,MN,2109,70,112,243.01,2003,425 WEST 160 STREET,D1,02430100
1021090072,MN,2109,72,112,243.01,2001,17 SYLVAN TERRACE,B2,02430100
1021090076,MN,2109,76,112,243.01,2001,9 SYLVAN TERRACE,B2,02430100
1021090078,MN,2109,78,112,243.01,2001,5 SYLVAN TERRACE,A5,02430100
1021090079,MN,2109,79,112,243.01,2001,3 SYLVAN TERRACE,B2,02430100
1021090080,MN,2109,80,112,243.01,2001,1 SYLVAN TERRACE,B2,02430100
1021090081,MN,2109,81,112,243.01,2001,1016 ST NICHOLAS AVENUE,K1,02430100
1021090088,MN,2109,88,112,243.01,2001,1026 ST NICHOLAS AVENUE,C7,02430100
1021090097,MN,2109,97,112,243.01,2001,432 WEST 162 STREET,A9,02430100
1021090098,MN,2109,98,112,243.01,2001,430 WEST 162 STREET,C0,02430100
1021090102,MN,2109,102,112,243.01,2001,12 JUMEL TERRACE,B1,02430100
1021090106,MN,2109,106,112,243.01,2002,65 JUMEL TERRACE,Q1,02430100
1021090193,MN,2109,193,112,243.01,2001,440 WEST 162 STREET,B1,02430100
1021100001,MN,2110,1,112,243.01,2000,2061 AMSTERDAM AVENUE,M9,02430100
1021100004,MN,2110,4,112,243.01,2000,2067 AMSTERDAM AVENUE,K2,02430100
1021100008,MN,2110,8,112,243.01,2000,448 WEST 163 STREET,C1,02430100
1021100011,MN,2110,11,112,243.01,2000,444 WEST 163 STREET,N9,02430100
1021100018,MN,2110,18,112,243.01,2000,432 WEST 163 STREET,C1,02430100
1021100020,MN,2110,20,112,243.01,2000,430 WEST 163 STREET,C4,02430100
1021100021,MN,2110,21,112,243.01,2000,428 WEST 163 STREET,C4,02430100
1021100022,MN,2110,22,112,243.01,2000,426 WEST 163 STREET,C4,02430100
1021100023,MN,2110,23,112,243.01,2000,424 WEST 163 STREET,C4,02430100
1021100024,MN,2110,24,112,243.01,2000,596 EDGECOMBE AVENUE,D1,02430100
1021100042,MN,2110,42,112,243.01,2000,427 WEST 162 STREET,B1,02430100
1021100046,MN,2110,46,112,243.01,2000,435 WEST 162 STREET,B1,02430100
1021100052,MN,2110,52,112,243.01,2000,447 WEST 162 STREET,B1,02430100
1021100055,MN,2110,55,112,243.01,2000,WEST 162 STREET,V1,02430100
1021100057,MN,2110,57,112,243.01,2000,455 WEST 162 STREET,V1,02430100
1021100058,MN,2110,58,112,243.01,2000,457 WEST 162 STREET,V1,02430100
1021100060,MN,2110,60,112,243.01,1001,2083 AMSTERDAM AVENUE,C7,02430100
1021100062,MN,2110,62,112,243.01,1001,2085 AMSTERDAM AVENUE,C7,02430100
1021100063,MN,2110,63,112,243.01,1001,2087 AMSTERDAM AVENUE,C6,02430100
1021100065,MN,2110,65,112,243.01,1001,2089 AMSTERDAM AVENUE,C6,02430100
1021100066,MN,2110,66,112,243.01,1001,2091 AMSTERDAM AVENUE,C6,02430100
1021100068,MN,2110,68,112,243.01,1001,2093 AMSTERDAM AVENUE,C7,02430100
1021100070,MN,2110,70,112,243.01,1001,452 WEST 164 STREET,C1,02430100
1021100071,MN,2110,71,112,243.01,1001,450 WEST 164 STREET,C1,02430100
1021100073,MN,2110,73,112,243.01,1001,446 WEST 164 STREET,C1,02430100
1021100074,MN,2110,74,112,243.01,1001,442 WEST 164 STREET,C1,02430100
1021100076,MN,2110,76,112,243.01,1001,438 WEST 164 STREET,C6,02430100
1021100078,MN,2110,78,112,243.01,1001,434 WEST 164 STREET,C1,02430100
1021100091,MN,2110,91,112,243.01,1001,611 EDGECOMBE AVENUE,Y3,02430100
1021100102,MN,2110,102,112,243.01,1001,461 WEST 163 STREET,G7,02430100
1021100103,MN,2110,103,112,243.01,1001,463 WEST 163 STREET,G7,02430100
1021100104,MN,2110,104,112,243.01,1001,WEST 163 STREET,G7,02430100
1021107501,MN,2110,7501,112,243.01,1001,467 WEST 163 STREET,R1,02430100
1021110001,MN,2111,1,112,243.01,1000,2101 AMSTERDAM AVENUE,C1,02430100
1021110004,MN,2111,4,112,243.01,1000,2107 AMSTERDAM AVENUE,C1,02430100
1021110005,MN,2111,5,112,243.01,1000,2109 AMSTERDAM AVENUE,C7,02430100
1021110006,MN,2111,6,112,243.01,1000,2111 AMSTERDAM AVENUE,C7,02430100
1021110008,MN,2111,8,112,243.01,1000,2113 AMSTERDAM AVENUE,C7,02430100
1021110009,MN,2111,9,112,243.01,1000,484 WEST 165 STREET,C1,02430100
1021110010,MN,2111,10,112,243.01,1000,476 WEST 165 STREET,C1,02430100
1021110015,MN,2111,15,112,243.01,1000,470 WEST 165 STREET,C1,02430100
1021110024,MN,2111,24,112,243.01,1001,630 EDGECOMBE AVENUE,W1,02430100
1021110036,MN,2111,36,112,243.01,1000,453 WEST 164 STREET,C4,02430100
1021110037,MN,2111,37,112,243.01,1000,455 WEST 164 STREET,V1,02430100
1021110038,MN,2111,38,112,243.01,1000,457 WEST 164 STREET,C1,02430100
1021110040,MN,2111,40,112,243.01,1000,461 WEST 164 STREET,C4,02430100
1021110041,MN,2111,41,112,243.01,1000,463 WEST 164 STREET,C4,02430100
1021110042,MN,2111,42,112,243.01,1000,465 WEST 164 STREET,C4,02430100
1021110043,MN,2111,43,112,243.01,1000,467 WEST 164 STREET,C4,02430100
1021110045,MN,2111,45,112,249,1005,2121 AMSTERDAM AVENUE,G6,024900
1021110047,MN,2111,47,112,249,1005,2125 AMSTERDAM AVENUE,C7,024900
